  0.34932021E+04 0.97994131E+00 0.39476919E-04 -.22623718E-07 0.25403965E-11                                                                           
  0.34932317E+04 0.97996116E+00 0.39386465E-04 -.22619247E-07 0.25562105E-11                                                                           
  0.34931165E+04 0.97997940E+00 0.39536237E-04 -.22831976E-07 0.26234891E-11                                                                           
  0.34930996E+04 0.97999614E+00 0.39418508E-04 -.22685766E-07 0.25781243E-11                                                                           
  0.34930869E+04 0.98001140E+00 0.39548635E-04 -.22838057E-07 0.26210956E-11                                                                           
  0.34930859E+04 0.98002505E+00 0.39449595E-04 -.22747278E-07 0.25984644E-11                                                                           
  0.34930437E+04 0.98003721E+00 0.39405775E-04 -.22708416E-07 0.25853048E-11                                                                           
  0.34929453E+04 0.98004788E+00 0.39586019E-04 -.22981107E-07 0.26781765E-11                                                                           
  0.34930125E+04 0.98005706E+00 0.39515257E-04 -.22960364E-07 0.26816876E-11                                                                           
  0.34929785E+04 0.98006457E+00 0.39330720E-04 -.22647262E-07 0.25693701E-11                                                                           
  0.34929587E+04 0.98007071E+00 0.39291190E-04 -.22605539E-07 0.25552884E-11                                                                           
  0.34928906E+04 0.98007518E+00 0.39212799E-04 -.22562862E-07 0.25515258E-11                                                                           
  0.34929307E+04 0.98007816E+00 0.39299917E-04 -.22758424E-07 0.26238523E-11                                                                           
  0.34928616E+04 0.98007965E+00 0.39264774E-04 -.22661625E-07 0.25852770E-11                                                                           
  0.34927871E+04 0.98007953E+00 0.38993454E-04 -.22368909E-07 0.25035720E-11                                                                           
  0.34928401E+04 0.98007786E+00 0.39009905E-04 -.22376478E-07 0.25009829E-11                                                                           
  0.34927515E+04 0.98007476E+00 0.39131166E-04 -.22597730E-07 0.25802292E-11                                                                           
  0.34927458E+04 0.98007005E+00 0.38873579E-04 -.22271573E-07 0.24769082E-11                                                                           
  0.34927175E+04 0.98006380E+00 0.39114810E-04 -.22606493E-07 0.25843457E-11                                                                           
  0.34927002E+04 0.98005605E+00 0.38855600E-04 -.22330701E-07 0.25075116E-11                                                                           
  0.34926697E+04 0.98004669E+00 0.38949824E-04 -.22427439E-07 0.25315303E-11                                                                           
  0.34926191E+04 0.98003584E+00 0.39103128E-04 -.22721887E-07 0.26392751E-11                                                                           
  0.34926030E+04 0.98002344E+00 0.38933609E-04 -.22487878E-07 0.25630928E-11                                                                           
  0.34924941E+04 0.98000944E+00 0.39049293E-04 -.22680462E-07 0.26290678E-11                                                                           
  0.34925156E+04 0.97999394E+00 0.38785838E-04 -.22349775E-07 0.25262498E-11                                                                           
  0.34924373E+04 0.97997689E+00 0.38777114E-04 -.22324263E-07 0.25161635E-11                                                                           
  0.34923640E+04 0.97995830E+00 0.38813258E-04 -.22402524E-07 0.25431345E-11                                                                           
  0.34923203E+04 0.97993809E+00 0.38723658E-04 -.22318959E-07 0.25188922E-11                                                                           
  0.34922646E+04 0.97991639E+00 0.38578175E-04 -.22116900E-07 0.24523213E-11                                                                           
  0.34922163E+04 0.97989321E+00 0.38836337E-04 -.22521675E-07 0.25905296E-11                                                                           
  0.34921812E+04 0.97986829E+00 0.38668539E-04 -.22287905E-07 0.25134068E-11                                                                           
  0.34922180E+04 0.97984189E+00 0.38525297E-04 -.22123695E-07 0.24626776E-11                                                                           
  0.34921318E+04 0.97981405E+00 0.38590191E-04 -.22201478E-07 0.24853925E-11                                                                           
  0.34920679E+04 0.97978455E+00 0.38478709E-04 -.22169649E-07 0.24932623E-11                                                                           
  0.34919944E+04 0.97975343E+00 0.38643695E-04 -.22303343E-07 0.25208668E-11                                                                           
  0.34919543E+04 0.97972089E+00 0.38629627E-04 -.22293150E-07 0.25178212E-11                                                                           
  0.34917668E+04 0.97968668E+00 0.38698770E-04 -.22381961E-07 0.25441778E-11                                                                           
  0.34916772E+04 0.97965091E+00 0.38672828E-04 -.22390783E-07 0.25525688E-11                                                                           
  0.34917549E+04 0.97961366E+00 0.38592483E-04 -.22271752E-07 0.25126244E-11                                                                           
  0.34916533E+04 0.97957480E+00 0.38666723E-04 -.22353531E-07 0.25356375E-11                                                                           
  0.34916113E+04 0.97953433E+00 0.38241244E-04 -.21875561E-07 0.23985469E-11                                                                           
  0.34916392E+04 0.97949243E+00 0.38441420E-04 -.22155762E-07 0.24884287E-11                                                                           
  0.34916516E+04 0.97944880E+00 0.38650083E-04 -.22461652E-07 0.25892071E-11                                                                           
  0.34914629E+04 0.97940361E+00 0.38342427E-04 -.22020936E-07 0.24425145E-11                                                                           
  0.34914233E+04 0.97935694E+00 0.38451482E-04 -.22199155E-07 0.25056769E-11                                                                           
  0.34914204E+04 0.97930866E+00 0.38311766E-04 -.21960080E-07 0.24190266E-11                                                                           
  0.34912344E+04 0.97925878E+00 0.38599825E-04 -.22441686E-07 0.25903153E-11                                                                           
  0.34912366E+04 0.97920740E+00 0.38272716E-04 -.22020162E-07 0.24568010E-11                                                                           
  0.34912502E+04 0.97915435E+00 0.38460254E-04 -.22266805E-07 0.25332627E-11                                                                           
  0.34910334E+04 0.97909975E+00 0.38282968E-04 -.22064507E-07 0.24695322E-11                                                                           
  0.34910413E+04 0.97904360E+00 0.38091326E-04 -.21854282E-07 0.24088099E-11                                                                           
  0.34908569E+04 0.97898585E+00 0.38044403E-04 -.21716774E-07 0.23522042E-11                                                                           
  0.34906489E+04 0.97892648E+00 0.38312675E-04 -.22100270E-07 0.24771225E-11                                                                           
  0.34905950E+04 0.97886556E+00 0.38347436E-04 -.22110045E-07 0.24737417E-11                                                                           
  0.34905190E+04 0.97880310E+00 0.38143062E-04 -.21937073E-07 0.24364516E-11                                                                           
  0.34904480E+04 0.97873896E+00 0.38205431E-04 -.22020579E-07 0.24618209E-11                                                                           
  0.34902334E+04 0.97867334E+00 0.38286544E-04 -.22139728E-07 0.25020912E-11                                                                           
  0.34902256E+04 0.97860610E+00 0.38268663E-04 -.22127390E-07 0.25000796E-11                                                                           
  0.34902744E+04 0.97853726E+00 0.38331797E-04 -.22194921E-07 0.25181751E-11                                                                           
  0.34901523E+04 0.97846681E+00 0.38162423E-04 -.21880030E-07 0.24018157E-11                                                                           
  0.34901423E+04 0.97839481E+00 0.38354541E-04 -.22198378E-07 0.25129783E-11                                                                           
  0.34902195E+04 0.97832114E+00 0.38097573E-04 -.21867871E-07 0.24091451E-11                                                                           
  0.34900449E+04 0.97824603E+00 0.38413764E-04 -.22278249E-07 0.25394745E-11                                                                           
  0.34900312E+04 0.97816926E+00 0.38094760E-04 -.21965622E-07 0.24572295E-11                                                                           
  0.34898384E+04 0.97809076E+00 0.38422251E-04 -.22340775E-07 0.25692675E-11                                                                           
  0.34898391E+04 0.97801089E+00 0.38186310E-04 -.22059382E-07 0.24844519E-11                                                                           
  0.34897542E+04 0.97792923E+00 0.38122464E-04 -.21932543E-07 0.24353713E-11                                                                           
  0.34896577E+04 0.97784603E+00 0.38012982E-04 -.21759570E-07 0.23782812E-11                                                                           
  0.34895945E+04 0.97776127E+00 0.38166570E-04 -.22010326E-07 0.24657325E-11                                                                           
  0.34895278E+04 0.97767490E+00 0.38163806E-04 -.21979689E-07 0.24512877E-11                                                                           
  0.34892332E+04 0.97758687E+00 0.38084745E-04 -.21951735E-07 0.24477113E-11                                                                           
  0.34888647E+04 0.97749722E+00 0.38313628E-04 -.22245050E-07 0.25389810E-11                                                                           
  0.34890605E+04 0.97740608E+00 0.38013794E-04 -.21834015E-07 0.24072641E-11                                                                           
  0.34885876E+04 0.97731328E+00 0.38025522E-04 -.21890640E-07 0.24319626E-11                                                                           
  0.34886060E+04 0.97721881E+00 0.38060425E-04 -.21987438E-07 0.24735834E-11                                                                           
  0.34884536E+04 0.97712290E+00 0.38254500E-04 -.22247791E-07 0.25541988E-11                                                                           
  0.34883892E+04 0.97702527E+00 0.38242866E-04 -.22068143E-07 0.24696068E-11                                                                           
  0.34886025E+04 0.97692597E+00 0.38297560E-04 -.22181927E-07 0.25134348E-11                                                                           
  0.34884800E+04 0.97682518E+00 0.38214301E-04 -.22054850E-07 0.24713855E-11                                                                           
  0.34884541E+04 0.97672266E+00 0.38241909E-04 -.22139490E-07 0.25056955E-11                                                                           
  0.34879463E+04 0.97661853E+00 0.38067959E-04 -.21879195E-07 0.24189986E-11                                                                           
  0.34882046E+04 0.97651291E+00 0.38082886E-04 -.21921098E-07 0.24365260E-11                                                                           
  0.34878757E+04 0.97640562E+00 0.38382816E-04 -.22289216E-07 0.25492720E-11                                                                           
  0.34878616E+04 0.97629660E+00 0.38103579E-04 -.21927654E-07 0.24359301E-11                                                                           
  0.34875386E+04 0.97618610E+00 0.38051796E-04 -.21826745E-07 0.24015178E-11                                                                           
  0.34874424E+04 0.97607398E+00 0.38224793E-04 -.22080302E-07 0.24848244E-11                                                                           
  0.34874114E+04 0.97596014E+00 0.38325310E-04 -.22179961E-07 0.25112276E-11                                                                           
  0.34870972E+04 0.97584474E+00 0.38172006E-04 -.22038460E-07 0.24801587E-11                                                                           
  0.34870859E+04 0.97572774E+00 0.38207865E-04 -.21984995E-07 0.24435855E-11                                                                           
  0.34868604E+04 0.97560906E+00 0.38335274E-04 -.22217154E-07 0.25288853E-11                                                                           
  0.34868181E+04 0.97548878E+00 0.38024235E-04 -.21791697E-07 0.23957622E-11                                                                           
  0.34866279E+04 0.97536683E+00 0.38508701E-04 -.22370696E-07 0.25679170E-11                                                                           
  0.34865225E+04 0.97524327E+00 0.37814712E-04 -.21672189E-07 0.23730657E-11                                                                           
  0.34864148E+04 0.97511816E+00 0.38053320E-04 -.21881700E-07 0.24259184E-11                                                                           
  0.34864080E+04 0.97499138E+00 0.38047696E-04 -.21876991E-07 0.24252570E-11                                                                           
  0.34865364E+04 0.97486287E+00 0.38183833E-04 -.22095799E-07 0.25006011E-11                                                                           
  0.34865317E+04 0.97473288E+00 0.37998725E-04 -.21850168E-07 0.24203584E-11                                                                           
  0.34863262E+04 0.97460115E+00 0.37982274E-04 -.21711708E-07 0.23568701E-11                                                                           
  0.34862576E+04 0.97446775E+00 0.38356924E-04 -.22209942E-07 0.25203917E-11                                                                           
  0.34862019E+04 0.97433287E+00 0.37958525E-04 -.21752298E-07 0.23869704E-11                                                                           
  0.34860901E+04 0.97419626E+00 0.38066722E-04 -.21915437E-07 0.24415366E-11                                                                           
  0.34858984E+04 0.97405797E+00 0.38240243E-04 -.21977662E-07 0.24328567E-11                                                                           
  0.34857700E+04 0.97391814E+00 0.38279199E-04 -.22099377E-07 0.24873951E-11                                                                           
  0.34856833E+04 0.97377652E+00 0.38124181E-04 -.21919311E-07 0.24344957E-11                                                                           
  0.34855830E+04 0.97363335E+00 0.38061189E-04 -.21849990E-07 0.24146215E-11                                                                           
  0.34853367E+04 0.97348857E+00 0.38377333E-04 -.22140503E-07 0.24863332E-11                                                                           
  0.34853003E+04 0.97334212E+00 0.38170576E-04 -.21844983E-07 0.23925863E-11                                                                           
  0.34851003E+04 0.97319400E+00 0.38033821E-04 -.21733820E-07 0.23699738E-11                                                                           
  0.34848743E+04 0.97304428E+00 0.38379334E-04 -.22033156E-07 0.24362467E-11                                                                           
  0.34846545E+04 0.97289288E+00 0.38287068E-04 -.21978021E-07 0.24350732E-11                                                                           
  0.34845029E+04 0.97273976E+00 0.38177062E-04 -.21889090E-07 0.24170243E-11                                                                           
  0.34842771E+04 0.97258514E+00 0.38602542E-04 -.22347093E-07 0.25435723E-11                                                                           
  0.34840300E+04 0.97242874E+00 0.38514565E-04 -.22180140E-07 0.24866127E-11                                                                           
  0.34838447E+04 0.97227073E+00 0.38003825E-04 -.21743656E-07 0.23779273E-11                                                                           
  0.34836150E+04 0.97211099E+00 0.37976981E-04 -.21687924E-07 0.23533777E-11                                                                           
  0.34834214E+04 0.97194976E+00 0.38058472E-04 -.21693648E-07 0.23411960E-11                                                                           
  0.34832380E+04 0.97178674E+00 0.38040020E-04 -.21823764E-07 0.24091824E-11                                                                           
  0.34831516E+04 0.97162211E+00 0.37918900E-04 -.21508098E-07 0.22838079E-11                                                                           
  0.34827634E+04 0.97145581E+00 0.37754249E-04 -.21262109E-07 0.22010319E-11                                                                           
  0.34826743E+04 0.97128785E+00 0.37991238E-04 -.21636009E-07 0.23283623E-11                                                                           
  0.34823486E+04 0.97111821E+00 0.37898539E-04 -.21461904E-07 0.22704341E-11                                                                           
  0.34821677E+04 0.97094697E+00 0.37925005E-04 -.21397351E-07 0.22329391E-11                                                                           
  0.34825381E+04 0.97077399E+00 0.37867307E-04 -.21365105E-07 0.22300146E-11                                                                           
  0.34820991E+04 0.97059941E+00 0.37910748E-04 -.21492840E-07 0.22813492E-11                                                                           
