  0.45711123E+04 0.12760830E+01 0.35458947E-04 -.18885494E-07 0.81893059E-12                                                                           
  0.45704868E+04 0.12761477E+01 0.39580060E-04 -.23340345E-07 0.20992756E-11                                                                           
  0.45703008E+04 0.12762187E+01 0.39714432E-04 -.23437858E-07 0.21233783E-11                                                                           
  0.45705684E+04 0.12762958E+01 0.39392853E-04 -.22961260E-07 0.19723177E-11                                                                           
  0.45709775E+04 0.12763790E+01 0.38908482E-04 -.22470832E-07 0.18481165E-11                                                                           
  0.45711543E+04 0.12764680E+01 0.40167808E-04 -.23753881E-07 0.22072344E-11                                                                           
  0.45713018E+04 0.12765630E+01 0.39385130E-04 -.22839426E-07 0.19376352E-11                                                                           
  0.45717139E+04 0.12766637E+01 0.39905070E-04 -.23367047E-07 0.20904838E-11                                                                           
  0.45717559E+04 0.12767700E+01 0.40744781E-04 -.24094462E-07 0.22619591E-11                                                                           
  0.45721294E+04 0.12768818E+01 0.39207076E-04 -.22467971E-07 0.18129126E-11                                                                           
  0.45720645E+04 0.12769991E+01 0.40643979E-04 -.23958682E-07 0.22259354E-11                                                                           
  0.45723701E+04 0.12771218E+01 0.41315936E-04 -.24592637E-07 0.23942814E-11                                                                           
  0.45729048E+04 0.12772497E+01 0.40390110E-04 -.23688077E-07 0.21600723E-11                                                                           
  0.45731182E+04 0.12773829E+01 0.39687537E-04 -.22873401E-07 0.19264967E-11                                                                           
  0.45731011E+04 0.12775209E+01 0.40364073E-04 -.23632646E-07 0.21475181E-11                                                                           
  0.45732744E+04 0.12776641E+01 0.40431405E-04 -.23629068E-07 0.21306797E-11                                                                           
  0.45735908E+04 0.12778120E+01 0.39830400E-04 -.23008942E-07 0.19670279E-11                                                                           
  0.45736943E+04 0.12779648E+01 0.40660860E-04 -.23842453E-07 0.21921098E-11                                                                           
  0.45736030E+04 0.12781222E+01 0.41009618E-04 -.24133682E-07 0.22505225E-11                                                                           
  0.45738633E+04 0.12782841E+01 0.41310312E-04 -.24511218E-07 0.23728981E-11                                                                           
  0.45738374E+04 0.12784505E+01 0.41601183E-04 -.24901270E-07 0.25043637E-11                                                                           
  0.45746465E+04 0.12786213E+01 0.40290164E-04 -.23357153E-07 0.20458177E-11                                                                           
  0.45745640E+04 0.12787963E+01 0.41341304E-04 -.24499894E-07 0.23724512E-11                                                                           
  0.45746431E+04 0.12789756E+01 0.41362000E-04 -.24468541E-07 0.23526699E-11                                                                           
  0.45751055E+04 0.12791589E+01 0.40842915E-04 -.23933410E-07 0.21984055E-11                                                                           
  0.45751128E+04 0.12793461E+01 0.41341020E-04 -.24543525E-07 0.23848564E-11                                                                           
  0.45753281E+04 0.12795373E+01 0.40726663E-04 -.23910523E-07 0.22125990E-11                                                                           
  0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00                                                                           
  0.45755864E+04 0.12799308E+01 0.41041374E-04 -.24272323E-07 0.23066998E-11                                                                           
  0.45759194E+04 0.12801330E+01 0.40242099E-04 -.23519874E-07 0.21155924E-11                                                                           
  0.45760498E+04 0.12803385E+01 0.40529918E-04 -.23835778E-07 0.22000819E-11                                                                           
  0.45761450E+04 0.12805476E+01 0.40380572E-04 -.23674369E-07 0.21457300E-11                                                                           
  0.45760703E+04 0.12807599E+01 0.40602492E-04 -.23944020E-07 0.22251532E-11                                                                           
  0.45765137E+04 0.12809753E+01 0.39953804E-04 -.23357153E-07 0.20743162E-11                                                                           
  0.45765312E+04 0.12811941E+01 0.39908886E-04 -.23430466E-07 0.21117552E-11                                                                           
  0.45766533E+04 0.12814156E+01 0.39929102E-04 -.23382544E-07 0.20763278E-11                                                                           
  0.45766318E+04 0.12816401E+01 0.40215014E-04 -.23652316E-07 0.21398812E-11                                                                           
  0.45769458E+04 0.12818673E+01 0.39914608E-04 -.23493051E-07 0.21179020E-11                                                                           
  0.45771597E+04 0.12820973E+01 0.39207171E-04 -.22782803E-07 0.19198284E-11                                                                           
  0.45772402E+04 0.12823298E+01 0.39675713E-04 -.23463846E-07 0.21468476E-11                                                                           
  0.45772129E+04 0.12825649E+01 0.39604569E-04 -.23377895E-07 0.21065027E-11                                                                           
  0.45774468E+04 0.12828022E+01 0.39349557E-04 -.23230553E-07 0.20845235E-11                                                                           
  0.45775952E+04 0.12830420E+01 0.40267660E-04 -.24138451E-07 0.23288279E-11                                                                           
  0.45779219E+04 0.12832839E+01 0.39036273E-04 -.22873998E-07 0.19646808E-11                                                                           
  0.45778652E+04 0.12835280E+01 0.39553928E-04 -.23548722E-07 0.21743401E-11                                                                           
  0.45780210E+04 0.12837740E+01 0.39244842E-04 -.23177266E-07 0.20527466E-11                                                                           
  0.45783423E+04 0.12840220E+01 0.38265800E-04 -.22291541E-07 0.18313899E-11                                                                           
  0.45783589E+04 0.12842716E+01 0.38468934E-04 -.22583366E-07 0.19129739E-11                                                                           
  0.45786572E+04 0.12845231E+01 0.37530135E-04 -.21810294E-07 0.17343834E-11                                                                           
  0.45786411E+04 0.12847762E+01 0.37651349E-04 -.21941423E-07 0.17604977E-11                                                                           
  0.45785522E+04 0.12850306E+01 0.38380716E-04 -.22781252E-07 0.19991025E-11                                                                           
  0.45787041E+04 0.12852867E+01 0.37651156E-04 -.22101402E-07 0.18125772E-11                                                                           
