  0.34969058E+04 0.93802410E+00 0.14832809E-03 -.12341297E-06 0.30748754E-10                                                                           
  0.34969290E+04 0.93802911E+00 0.14796993E-03 -.12293231E-06 0.30594673E-10                                                                           
  0.34968274E+04 0.93803310E+00 0.14812086E-03 -.12313241E-06 0.30656540E-10                                                                           
  0.34968208E+04 0.93803602E+00 0.14797192E-03 -.12296051E-06 0.30606025E-10                                                                           
  0.34967913E+04 0.93803805E+00 0.14834359E-03 -.12350868E-06 0.30790068E-10                                                                           
  0.34967939E+04 0.93803889E+00 0.14832185E-03 -.12350355E-06 0.30791415E-10                                                                           
  0.34967773E+04 0.93803877E+00 0.14808433E-03 -.12328425E-06 0.30737128E-10                                                                           
  0.34967012E+04 0.93803757E+00 0.14793870E-03 -.12297326E-06 0.30616631E-10                                                                           
  0.34967480E+04 0.93803537E+00 0.14812955E-03 -.12330631E-06 0.30736452E-10                                                                           
  0.34967488E+04 0.93803203E+00 0.14768215E-03 -.12263617E-06 0.30510192E-10                                                                           
  0.34966948E+04 0.93802768E+00 0.14801028E-03 -.12313041E-06 0.30675507E-10                                                                           
  0.34966489E+04 0.93802232E+00 0.14779059E-03 -.12283336E-06 0.30579175E-10                                                                           
  0.34966833E+04 0.93801588E+00 0.14774538E-03 -.12275770E-06 0.30550090E-10                                                                           
  0.34966199E+04 0.93800831E+00 0.14786373E-03 -.12290879E-06 0.30597854E-10                                                                           
  0.34965188E+04 0.93799973E+00 0.14796895E-03 -.12313974E-06 0.30683935E-10                                                                           
  0.34965586E+04 0.93799013E+00 0.14788890E-03 -.12291582E-06 0.30592705E-10                                                                           
  0.34965144E+04 0.93797940E+00 0.14764725E-03 -.12260735E-06 0.30495800E-10                                                                           
  0.34964653E+04 0.93796748E+00 0.14796201E-03 -.12311976E-06 0.30672281E-10                                                                           
  0.34964805E+04 0.93795466E+00 0.14769706E-03 -.12269894E-06 0.30526127E-10                                                                           
  0.34964500E+04 0.93794072E+00 0.14752595E-03 -.12255927E-06 0.30496029E-10                                                                           
  0.34964165E+04 0.93792564E+00 0.14773871E-03 -.12285325E-06 0.30590034E-10                                                                           
  0.34963630E+04 0.93790942E+00 0.14785948E-03 -.12306248E-06 0.30663388E-10                                                                           
  0.34963604E+04 0.93789220E+00 0.14746259E-03 -.12248476E-06 0.30470782E-10                                                                           
  0.34962588E+04 0.93787384E+00 0.14758461E-03 -.12263031E-06 0.30511770E-10                                                                           
  0.34962700E+04 0.93785441E+00 0.14742295E-03 -.12240737E-06 0.30438312E-10                                                                           
  0.34961809E+04 0.93783385E+00 0.14766688E-03 -.12277256E-06 0.30559836E-10                                                                           
  0.34960952E+04 0.93781209E+00 0.14770584E-03 -.12285578E-06 0.30588511E-10                                                                           
  0.34960940E+04 0.93778938E+00 0.14738752E-03 -.12249275E-06 0.30479709E-10                                                                           
  0.34960347E+04 0.93776548E+00 0.14726233E-03 -.12228897E-06 0.30406615E-10                                                                           
  0.34959927E+04 0.93774039E+00 0.14743458E-03 -.12252330E-06 0.30480927E-10                                                                           
  0.34959619E+04 0.93771428E+00 0.14706219E-03 -.12197761E-06 0.30297591E-10                                                                           
